"ENTREZID"	"EVIDENCE"	"ONTOLOGY"	"SYMBOL"	"TXCHROM"	"GOID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
624245	"ND"	"MF"	"Speer4e"	"chr5"	"GO:0003674"	9.29956340666113	-2.67957686916717	16.529248340007	1.13552804958943e-07	9.71179138649349e-06
50528	"IEA"	"MF"	"Tmprss2"	"chr16"	"GO:0004252"	-4.68441852945173	7.06787105067999	-16.2243768619642	1.14349833058555e-07	9.71179138649349e-06
77577	"IBA"	"BP"	"Spns3"	"chr11"	"GO:0003376"	-6.72457690421176	2.96837965622207	-16.3456126816643	1.14498352385769e-07	9.71179138649349e-06
18213	"IEA"	"MF"	"Ntrk3"	"chr7"	"GO:0000166"	5.95693420431908	1.85541441441393	16.2746298375989	1.15661963164494e-07	9.75209350133964e-06
20341	"ISO"	"CC"	"Selenbp1"	"chr3"	"GO:0001650"	-3.51844794920777	3.47746201713408	-16.109484919536	1.18081840897007e-07	9.89721465269882e-06
230738	"IDA"	"BP"	"Zc3h12a"	"chr4"	"GO:0000294"	-4.00624408093117	7.55105328110195	-16.113667095342	1.18803420609585e-07	9.899120311381e-06
71145	"IEA"	"MF"	"Scara5"	"chr14"	"GO:0005044"	-4.91902745542357	6.05470391987311	-16.1326231018314	1.20199936386119e-07	9.95691285911912e-06
16777	"IMP"	"MF"	"Lamb1"	"chr12"	"GO:0005178"	3.47108813086979	7.46830873654928	16.0282241837468	1.22718643112363e-07	1.01064510446897e-05
212980	"ND"	"CC"	"Slc45a3"	"chr1"	"GO:0005575"	-3.68818446506239	5.65955954324778	-15.9908651940913	1.25357746855716e-07	1.02641184058452e-05
27205	"IDA"	"CC"	"Podxl"	"chr6"	"GO:0005886"	-3.85327246227925	7.52042185542689	-15.9660324694629	1.2722667450409e-07	1.03572749675313e-05
73608	"IDA"	"CC"	"Marveld3"	"chr8"	"GO:0005923"	-3.81087175845862	4.28001391480188	-15.9216532095415	1.29903055971733e-07	1.05116110705988e-05
22409	"ISO"	"BP"	"Wnt10a"	"chr1"	"GO:0001942"	8.90637253973303	1.20500289187983	16.2101221536554	1.30606674791767e-07	1.05116110705988e-05
16590	"IEA"	"MF"	"Kit"	"chr5"	"GO:0000166"	-5.91480901327953	6.69457244747752	-15.9916262730151	1.32344697846794e-07	1.05466908885155e-05
11475	"IEA"	"MF"	"Acta2"	"chr19"	"GO:0000166"	6.9771766163809	7.52158722904616	16.0566377603377	1.32531661006407e-07	1.05466908885155e-05
17829	"IEA"	"CC"	"Muc1"	"chr3"	"GO:0005634"	-5.70308227705996	5.10390884016608	-15.9620204014514	1.33413854246389e-07	1.05575823765368e-05
77015	"ND"	"CC"	"Mpped2"	"chr2"	"GO:0005575"	-6.03232637423262	1.26126464509406	-15.9470113793836	1.35722594458044e-07	1.06806141694344e-05
320878	"ISO"	"MF"	"Mical2"	"chr7"	"GO:0003779"	4.02092409232318	6.01494298623668	15.8178263838786	1.37175127377017e-07	1.07352799961075e-05
14348	"IBA"	"CC"	"Fut9"	"chr4"	"GO:0000139"	-4.58756554682132	3.70946160226932	-15.8235528931567	1.38479505248515e-07	1.07445571832144e-05
226519	"ISO"	"MF"	"Lamc1"	"chr1"	"GO:0005201"	3.09838418074332	8.47280613505638	15.7662992877444	1.38810728170013e-07	1.07445571832144e-05
71911	"IEA"	"MF"	"Bdh1"	"chr16"	"GO:0003824"	-3.39190726350724	4.28730243825244	-15.7599286332534	1.39704532001872e-07	1.07549711728615e-05
18772	"IPI"	"MF"	"Pkp1"	"chr1"	"GO:0005515"	3.83479457457288	6.50910070973894	15.7606740212322	1.40592485966886e-07	1.07648246687618e-05
12289	"IEA"	"MF"	"Cacna1d"	"chr14"	"GO:0005216"	4.3765275616924	2.43903513220885	15.7602546634318	1.42148646674161e-07	1.08254601082768e-05
11443	"ISO"	"BP"	"Chrnb1"	"chr11"	"GO:0001941"	-3.76842914889247	5.26934644010852	-15.7247121422135	1.42937678202702e-07	1.0827338030702e-05
226866	"ND"	"MF"	"Sbspon"	"chr1"	"GO:0003674"	6.99819701366057	1.46959186848006	15.8657365418427	1.45501234067361e-07	1.09159344723276e-05
16181	"ISO"	"BP"	"Il1rn"	"chr2"	"GO:0001660"	-4.50694097257035	2.74710761060601	-15.7168428168476	1.45648543259437e-07	1.09159344723276e-05
77579	"ISO"	"MF"	"Myh10"	"chr11"	"GO:0000146"	3.03201786328398	6.0224672465618	15.5750355456392	1.52459818124215e-07	1.12714814176105e-05
72685	"ND"	"MF"	"Dnajc6"	"chr4"	"GO:0003674"	-5.25102814398183	2.58852740189367	-15.6558596045379	1.53001038522726e-07	1.12714814176105e-05
18208	"IMP"	"BP"	"Ntn1"	"chr11"	"GO:0001764"	-4.66117472712915	6.66646142008098	-15.6221620887697	1.53183522837334e-07	1.12714814176105e-05
18719	"IEA"	"MF"	"Pip5k1b"	"chr19"	"GO:0000166"	-4.9844757650481	2.30630195307271	-15.6336451772351	1.53575426304189e-07	1.12714814176105e-05
272636	"IEA"	"CC"	"Esyt3"	"chr9"	"GO:0005783"	-4.62451579084966	4.85074772705443	-15.5806427698312	1.56230629912039e-07	1.13841839483473e-05
20354	"IDA"	"BP"	"Sema4d"	"chr13"	"GO:0000122"	-2.88801659634741	5.3147652273188	-15.5172626417505	1.56718381216218e-07	1.13841839483473e-05
19731	"IEA"	"MF"	"Rgl1"	"chr1"	"GO:0005085"	4.0511137256509	2.93808603810214	15.5233697421532	1.58732769899969e-07	1.14716820695564e-05
71856	"ND"	"MF"	"Wfdc3"	"chr2"	"GO:0003674"	-6.75086452116338	2.32404498480236	-15.6564694621792	1.60015604270027e-07	1.14738663544999e-05
20259	"IEA"	"MF"	"Scin"	"chr12"	"GO:0003779"	-4.91319888767929	4.22777872635662	-15.5424835777541	1.60383024228096e-07	1.14738663544999e-05
21898	"IMP"	"BP"	"Tlr4"	"chr4"	"GO:0000187"	-4.76549030916001	3.87270876154755	-15.4708350977449	1.65590090855116e-07	1.17468876417277e-05
15530	"IEA"	"BP"	"Hspg2"	"chr4"	"GO:0001525"	3.2374280459464	7.34071959634	15.4076052513111	1.66087018761432e-07	1.17468876417277e-05
238257	"ND"	"MF"	"Tmem30b"	"chr12"	"GO:0003674"	-3.1005393555012	5.86730622828644	-15.3938204016651	1.67001179192075e-07	1.17468876417277e-05
68339	"IMP"	"BP"	"Ccdc88c"	"chr12"	"GO:0001932"	-3.10733155378603	4.68640039234766	-15.3878151950956	1.67516505727426e-07	1.17468876417277e-05
16858	"ND"	"MF"	"Lgals7"	"chr7"	"GO:0003674"	5.76905941753585	4.8463726237802	15.4477624193619	1.7224793613899e-07	1.20191724896985e-05
19116	"IEA"	"MF"	"Prlr"	"chr15"	"GO:0004896"	-4.93714139367851	8.61225656229385	-15.3540374315604	1.76358597993645e-07	1.22456840224509e-05
70031	"IBA"	"BP"	"Cmtm8"	"chr9"	"GO:0001766"	-3.68035688324378	3.5041677254827	-15.2711042884172	1.78978931934224e-07	1.23670076626745e-05
18585	"IEA"	"MF"	"Pde9a"	"chr17"	"GO:0004114"	-5.86778484454242	3.62028414630941	-15.3283530408371	1.83442023123598e-07	1.26138653278921e-05
13717	"IEA"	"MF"	"Eln"	"chr5"	"GO:0005201"	4.82630302162342	5.75699834201357	15.2479484792389	1.85532670606663e-07	1.26163729958596e-05
12124	"IPI"	"MF"	"Bik"	"chr15"	"GO:0005515"	-5.24882515874854	2.94050586950614	-15.2702823390542	1.85534328234267e-07	1.26163729958596e-05
320183	"ISA"	"CC"	"Msrb3"	"chr10"	"GO:0005739"	4.0229023465351	5.72950253486047	15.2055135881726	1.86150508728179e-07	1.26163729958596e-05
114304	"ISO"	"BP"	"Slc28a3"	"chr13"	"GO:0001895"	-7.5553330478934	7.30285586142938	-15.3875938872064	1.87647548492776e-07	1.26572739257151e-05
71729	"ISO"	"MF"	"Rgs12"	"chr5"	"GO:0001965"	3.57566525747228	4.86013759950997	15.1646242200621	1.88612710607503e-07	1.266208078557e-05
56209	"IEA"	"CC"	"Gde1"	"chr7"	"GO:0005886"	-3.27057105650209	7.25637821464811	-15.1458676619501	1.89658340318705e-07	1.26722188236531e-05
14726	"IDA"	"BP"	"Pdpn"	"chr4"	"GO:0000902"	5.46205521613877	3.14827501396936	15.2235675194167	1.91131472043479e-07	1.27106915563187e-05
207819	"ND"	"MF"	"4930539E08Rik"	"chr17"	"GO:0003674"	-7.01098863390161	1.08253385813414	-15.2545476368252	1.97286187708763e-07	1.3058686209788e-05
22240	"IPI"	"MF"	"Dpysl3"	"chr18"	"GO:0005515"	5.50650202986505	3.44069339645298	15.118366818379	2.01909694662454e-07	1.33025619762496e-05
65973	"ISS"	"MF"	"Asph"	"chr4"	"GO:0004597"	3.21500942348093	6.5174632576959	14.9825363993926	2.0608187591489e-07	1.34609732393595e-05
329093	"IEA"	"MF"	"Cpa6"	"chr1"	"GO:0004180"	7.56129146232914	-2.18033667675614	15.2013736233873	2.06214697701448e-07	1.34609732393595e-05
107589	"IEA"	"MF"	"Mylk"	"chr16"	"GO:0000166"	6.95584374553127	5.20398574538759	15.1268306398149	2.1016897995162e-07	1.36430282109203e-05
15552	"IEA"	"MF"	"Htr1d"	"chr4"	"GO:0004871"	5.56145183794861	2.15513333967951	15.0361660825442	2.10929980811264e-07	1.36430282109203e-05
224116	"IPI"	"BP"	"Muc20"	"chr16"	"GO:0000187"	-6.69428946187462	3.74257867535099	-15.0624874131651	2.15428877026397e-07	1.38491581021362e-05
72244	"ND"	"MF"	"1600014C10Rik"	"chr7"	"GO:0003674"	5.43590928760452	6.80598978717182	14.9822765033285	2.16072286662344e-07	1.38491581021362e-05
24058	"IMP"	"BP"	"Sigirr"	"chr7"	"GO:0001960"	-3.37721218802195	3.44116028045884	-14.8754970280309	2.18219113074965e-07	1.39237555707517e-05
210274	"IDA"	"CC"	"Shank2"	"chr7"	"GO:0001750"	-5.31134680257631	4.59803046542562	-14.9363293410775	2.20473169842134e-07	1.40044952951293e-05
330812	"ND"	"MF"	"Rnf150"	"chr8"	"GO:0003674"	5.17632098864774	2.79882258391868	14.9051387813628	2.23216228609625e-07	1.4050790922692e-05
19663	"IBA"	"BP"	"Rbpms"	"chr8"	"GO:0000398"	3.05902698700843	6.40314794886421	14.8095814949449	2.25030055172954e-07	1.4050790922692e-05
16531	"ISO"	"BP"	"Kcnma1"	"chr14"	"GO:0001666"	5.80435051375196	0.944955508691144	14.9217998834093	2.25351980641186e-07	1.4050790922692e-05
19250	"IMP"	"BP"	"Ptpn14"	"chr1"	"GO:0001946"	3.70479110653157	6.99710098332232	14.8165935568468	2.26069847944793e-07	1.4050790922692e-05
100861595	NA	NA	NA	NA	NA	4.50814611570483	2.39068353532223	14.8467775698208	2.26161689401607e-07	1.4050790922692e-05
319742	"IEA"	"BP"	"Mpzl3"	"chr9"	"GO:0007155"	-2.832022424253	4.90592483230694	-14.7639868164981	2.3001784528567e-07	1.42279597313167e-05
27280	"ISO"	"MF"	"Phlda3"	"chr1"	"GO:0005546"	3.51097499829629	4.7619304305387	14.7516648951548	2.33166093696947e-07	1.43599900748576e-05
21385	"ISO"	"BP"	"Tbx2"	"chr11"	"GO:0000122"	4.27670039886089	2.05749188893634	14.7654159784866	2.34722315231608e-07	1.43932536591157e-05
268935	"IEA"	"MF"	"Scube3"	"chr17"	"GO:0005509"	6.68036036221514	2.02010918779732	14.8855160103326	2.35914291541983e-07	1.44039911193629e-05
18400	"IEA"	"MF"	"Slc22a18"	"chr7"	"GO:0005215"	-5.13504317050807	2.12422975740069	-14.7741892663559	2.38670936058548e-07	1.45097588380658e-05
238328	"ISO"	"BP"	"Vash1"	"chr12"	"GO:0001525"	3.59512697119	2.46102250556162	14.6941811317486	2.40585452140513e-07	1.4563644998164e-05
74464	"ND"	"MF"	"Zswim5"	"chr4"	"GO:0003674"	-5.09372192464182	1.62292147965425	-14.7325587059384	2.4364667849025e-07	1.46673690267709e-05
269328	"ND"	"MF"	"Muc15"	"chr2"	"GO:0003674"	-5.13016743711924	6.60657280346492	-14.7287980985953	2.44369861653226e-07	1.46673690267709e-05
72169	"IGI"	"BP"	"Trim29"	"chr9"	"GO:0000122"	5.30636479915395	6.07178294754876	14.6876987022521	2.50919677914407e-07	1.49432967680101e-05
20741	"IDA"	"MF"	"Sptb"	"chr12"	"GO:0003779"	-3.55354611705653	5.34719305212833	-14.6034016436538	2.52194968658278e-07	1.49432967680101e-05
52589	"IMP"	"BP"	"Ncald"	"chr15"	"GO:0003073"	-6.18259258800938	3.5128305874781	-14.7134711529451	2.54085067581692e-07	1.49432967680101e-05
101351	"ND"	"CC"	"Eogt"	"chr6"	"GO:0005575"	3.17775279647467	5.18058989076894	14.5795327222342	2.54181258591887e-07	1.49432967680101e-05
13388	"NAS"	"BP"	"Dll1"	"chr17"	"GO:0001701"	5.06379695741282	4.82780854937736	14.649902464414	2.54241759342777e-07	1.49432967680101e-05
12816	"IEA"	"CC"	"Col12a1"	"chr9"	"GO:0005576"	4.39699455883856	4.74610673005586	14.5687366579078	2.609738119068e-07	1.51921736785258e-05
74720	"ND"	"MF"	"Tmem114"	"chr16"	"GO:0003674"	7.63594070704389	-3.76568507357156	14.7428712133546	2.61862330278658e-07	1.51921736785258e-05
12475	"ISO"	"MF"	"Cd14"	"chr18"	"GO:0001530"	-6.28060102021458	7.34046423357141	-14.6592026965482	2.62224458987499e-07	1.51921736785258e-05
14038	"IEA"	"CC"	"Wfdc18"	"chr11"	"GO:0005576"	-5.57965937602372	6.21585837059983	-14.6149906996935	2.62766152575985e-07	1.51921736785258e-05
29877	"NAS"	"MF"	"Hdgfrp3"	"chr7"	"GO:0003682"	5.27705536569176	1.89181175539551	14.5861291840543	2.64489340819547e-07	1.52296402955646e-05
67664	"IBA"	"BP"	"Rnf125"	"chr18"	"GO:0000209"	-5.59964352251864	4.32046004855742	-14.5813688641993	2.67629848770503e-07	1.53480842422436e-05
66813	"IPI"	"MF"	"Bcl2l14"	"chr6"	"GO:0005515"	-5.17423299522501	3.69580067955733	-14.5413522451613	2.70055165926407e-07	1.53823621342546e-05
56461	"IMP"	"BP"	"Kcnip3"	"chr2"	"GO:0000122"	4.98657946733997	2.56336423454658	14.5293293627052	2.70399447329996e-07	1.53823621342546e-05
12288	"IDA"	"CC"	"Cacna1c"	"chr6"	"GO:0002095"	4.36825723173573	2.86863002625728	14.4702863482835	2.74787531222729e-07	1.55694615190798e-05
270091	"ND"	"MF"	"Lrrc36"	"chr8"	"GO:0003674"	-5.37224872003307	1.89279641579518	-14.4968652122696	2.78050211031302e-07	1.5691558722145e-05
21973	"IEA"	"MF"	"Top2a"	"chr11"	"GO:0000166"	2.95572541656231	5.83219025442288	14.3920586365857	2.80222120589236e-07	1.57513743577243e-05
213573	"ISO"	"BP"	"Cracr2b"	"chr7"	"GO:0002115"	-3.54197334283604	6.01299688815399	-14.3820334543854	2.83620536636048e-07	1.58793869622514e-05
16529	"IDA"	"MF"	"Kcnk5"	"chr14"	"GO:0005249"	-4.26400789739786	6.82032723822974	-14.3782011819901	2.87968610095359e-07	1.60593518189006e-05
545551	NA	NA	"BC021767"	"chr3"	NA	-5.65588784896205	1.32789961598977	-14.4190464414643	2.92224210461755e-07	1.61744395255074e-05
234214	"ISO"	"MF"	"Sorbs2"	"chr8"	"GO:0003723"	-3.43939296110207	5.56882036408089	-14.3230159828917	2.92316026722901e-07	1.61744395255074e-05
70693	"IEA"	"MF"	"Adgra3"	"chr5"	"GO:0004871"	3.10716889975099	6.73924614358212	14.2680110029748	2.99929452379687e-07	1.65311311010049e-05
16691	"TAS"	"BP"	"Krt8"	"chr15"	"GO:0000904"	-3.54252236454811	10.7919000727357	-14.2359248957384	3.06800213453648e-07	1.67178480822196e-05
27410	"IEA"	"MF"	"Abca3"	"chr17"	"GO:0000166"	-3.03735847033897	6.60709332254243	-14.2125945398174	3.08834721096714e-07	1.67178480822196e-05
100129	"ND"	"MF"	"Gpr153"	"chr4"	"GO:0003674"	4.44777362751111	3.43165906233527	14.2543333702437	3.09063002987829e-07	1.67178480822196e-05
56693	"IEA"	"CC"	"Crtap"	"chr9"	"GO:0005576"	2.96982486704346	4.00312965603031	14.2032995951107	3.1020776299627e-07	1.67178480822196e-05
20970	"ISO"	"BP"	"Sdc3"	"chr4"	"GO:0007155"	4.88093387766264	4.5186614163156	14.2627292785465	3.10973026731781e-07	1.67178480822196e-05
380785	"ND"	"MF"	"Begain"	"chr12"	"GO:0003674"	5.83113636408272	1.01758369278685	14.3107556465623	3.11317622767328e-07	1.67178480822196e-05
16770	"IEA"	"MF"	"Lalba"	"chr15"	"GO:0004461"	-7.9834580965032	6.51137406553503	-14.433741865338	3.11706286220667e-07	1.67178480822196e-05
12337	"IBA"	"MF"	"Capn5"	"chr7"	"GO:0004198"	-3.39881554974923	5.64953741895575	-14.1966818649168	3.12758894584412e-07	1.67178480822196e-05
16772	"IMP"	"BP"	"Lama1"	"chr17"	"GO:0002011"	4.31570382272023	6.07624048968344	14.1862148734042	3.19707019709399e-07	1.70249997525701e-05
214968	"IPI"	"MF"	"Sema6d"	"chr2"	"GO:0005515"	3.48248848565419	4.35803635030286	14.1495626331783	3.21218834456994e-07	1.70414411613608e-05
208439	"IBA"	"MF"	"Klhl29"	"chr12"	"GO:0004842"	5.83211612881601	2.39389398708563	14.2415199661066	3.2316950984568e-07	1.70809556230002e-05
231503	"ND"	"MF"	"Tmem150c"	"chr5"	"GO:0003674"	7.8087628081294	-2.00367157688883	14.3422543915329	3.25591892397929e-07	1.71450154491326e-05
12349	"IMP"	"BP"	"Car2"	"chr3"	"GO:0002009"	-6.26006929103474	4.87559249968781	-14.2277467121486	3.29883991236553e-07	1.72018332218683e-05
100861621	NA	NA	"Gm21083"	NA	NA	8.61593316500123	-2.25042551116276	14.3599991345533	3.30571554389728e-07	1.72018332218683e-05
209645	"ND"	"MF"	"Bend7"	"chr2"	"GO:0003674"	-3.7155946935361	2.9347971054648	-14.101595809529	3.30886031154851e-07	1.72018332218683e-05
98932	"IDA"	"CC"	"Myl9"	"chr2"	"GO:0001725"	7.1898446290814	5.00356198327561	14.2726360858916	3.3152844825768e-07	1.72018332218683e-05
83814	"IMP"	"BP"	"Nedd4l"	"chr18"	"GO:0003085"	-3.18509404375839	7.43019673896661	-14.0734493267114	3.33583627095378e-07	1.72452995540366e-05
78255	"ND"	"MF"	"Ralgps2"	"chr1"	"GO:0003674"	4.56079623048197	4.26478313039991	14.1053861763492	3.35960953972518e-07	1.72507749111139e-05
64058	"IMP"	"BP"	"Perp"	"chr10"	"GO:0002934"	3.11676149739688	7.25940989934357	14.0582537768309	3.36125229471757e-07	1.72507749111139e-05
20556	"IDA"	"BP"	"Slfn2"	"chr11"	"GO:0008285"	-5.55775893636148	3.48005659814265	-14.1428984921826	3.38146651279115e-07	1.72918675645078e-05
13010	"ISO"	"MF"	"Cst3"	"chr2"	"GO:0001540"	-3.35227193490943	7.65028379355455	-14.0405887638474	3.4029243109485e-07	1.73390010304265e-05
319482	"ND"	"MF"	"9530053A07Rik"	"chr7"	"GO:0003674"	-5.55975976706417	4.20117055636193	-14.1156032998271	3.43229078217772e-07	1.74259494371137e-05
101437	"IEA"	"MF"	"Dhx32"	"chr7"	"GO:0000166"	-3.08266255268571	5.06080432565079	-13.9977893236962	3.47323867956146e-07	1.75499452467081e-05
53868	"IEA"	"MF"	"Rab25"	"chr3"	"GO:0000166"	-3.39733095302635	5.47955047489277	-13.9934170781264	3.4940617254628e-07	1.75499452467081e-05
22003	"IMP"	"BP"	"Tpm1"	"chr9"	"GO:0001701"	2.99069941886545	8.80665231622266	13.984765692996	3.49520947059796e-07	1.75499452467081e-05
11513	"IEA"	"MF"	"Adcy7"	"chr8"	"GO:0000166"	4.37548534211264	3.03719725939524	14.0193070805679	3.50627215306629e-07	1.75499452467081e-05
23959	"IEA"	"MF"	"Nt5e"	"chr9"	"GO:0000166"	5.06889174300017	3.84865852270076	14.0290005808509	3.54886692286173e-07	1.77005985782875e-05
56753	"ND"	"MF"	"Tacstd2"	"chr6"	"GO:0003674"	-3.82715697517773	6.86106986015069	-13.9539705280131	3.59434107066512e-07	1.78645057073584e-05
243725	"IPI"	"MF"	"Ppp1r9a"	"chr6"	"GO:0005515"	-3.70633266022726	3.55096578265953	-13.9237202986102	3.64724142894016e-07	1.80640471471809e-05
54648	"ND"	"MF"	"Ccdc120"	"chrX"	"GO:0003674"	-2.7677544547395	6.09595832271411	-13.8881116656147	3.68018168932377e-07	1.81587175537096e-05
19085	"IEA"	"MF"	"Prkar1b"	"chr5"	"GO:0000166"	4.83405054547601	1.92854886541743	13.9456781367199	3.69199481501472e-07	1.81587175537096e-05
23888	"IEA"	"CC"	"Gpc6"	"chr14"	"GO:0005576"	3.23878818348746	4.23416327933735	13.8635952430094	3.74600741443757e-07	1.82205149820554e-05
66412	"ND"	"MF"	"Arrdc4"	"chr7"	"GO:0003674"	-3.44625399298742	6.89867092732393	-13.8680129866987	3.74656845385461e-07	1.82205149820554e-05
360220	"ND"	"MF"	"Speer4d"	"chr5"	"GO:0003674"	8.74929539118438	-3.03120095212726	14.1270759803374	3.76445709980288e-07	1.82205149820554e-05
68519	"IMP"	"BP"	"Eml1"	"chr12"	"GO:0000226"	5.28765083213077	2.18257172126299	13.9161617590603	3.79911925722085e-07	1.82205149820554e-05
21926	"ISO"	"BP"	"Tnf"	"chr17"	"GO:0000060"	-4.30767616685805	5.03995538002411	-13.8672417715369	3.80689080728458e-07	1.82205149820554e-05
104001	"IDA"	"CC"	"Rtn1"	"chr12"	"GO:0005783"	4.36590721931908	2.62787944991097	13.8688008312868	3.80855325316105e-07	1.82205149820554e-05
16854	"IGI"	"BP"	"Lgals3"	"chr14"	"GO:0001501"	-4.83419262845964	6.76100527109481	-13.8891157838477	3.80909398005457e-07	1.82205149820554e-05
50781	"ISS"	"CC"	"Dkk3"	"chr7"	"GO:0005576"	6.35392397404301	3.61395953770566	13.9685535573945	3.81115048179532e-07	1.82205149820554e-05
233335	"IEA"	"MF"	"Synm"	"chr7"	"GO:0005198"	4.90839410190356	3.938023562164	13.8872977384066	3.82032682645285e-07	1.82205149820554e-05
26557	"IDA"	"MF"	"Homer2"	"chr7"	"GO:0003779"	-2.85712894235199	4.94554284159397	-13.8056886742086	3.85454997522682e-07	1.83005550605419e-05
19267	"IEA"	"MF"	"Ptpre"	"chr7"	"GO:0004721"	3.71471634188618	4.24178999685018	13.8201419108321	3.86294808549384e-07	1.83005550605419e-05
16533	"IBA"	"BP"	"Kcnmb1"	"chr11"	"GO:0005513"	6.45248307370199	0.16004361438711	13.9107602081606	3.94672722471553e-07	1.86351303793652e-05
14221	"IEA"	"CC"	"Fjx1"	"chr2"	"GO:0005576"	4.61680409692966	1.89666257354445	13.8029207876052	3.97376558408083e-07	1.87004616274103e-05
13081	"IEA"	"MF"	"Cyp24a1"	"chr2"	"GO:0004497"	-7.58791391189365	3.56039355172886	-13.9569857860845	3.98756629681599e-07	1.87032703954962e-05
13137	"ISO"	"MF"	"Cd55b"	"chr1"	"GO:0001618"	-5.49460927556503	0.0682575257694319	-13.8083904813268	4.05698980369391e-07	1.89660925971367e-05
207777	"ISO"	"CC"	"Tspoap1"	"chr11"	"GO:0005737"	4.63625139111491	1.29949164811532	13.7237747052347	4.15506854015456e-07	1.93607058787136e-05
237175	"IEA"	"MF"	"Adgrg2"	"chrX"	"GO:0004871"	3.05144760638734	3.06676673459166	13.6618774720795	4.18365662453097e-07	1.94299987168791e-05
319613	"IEA"	"CC"	"Sybu"	"chr15"	"GO:0005794"	-4.87633845765485	1.16199522084858	-13.7157810527768	4.19925871039084e-07	1.94387253701589e-05
63873	"IMP"	"BP"	"Trpv4"	"chr5"	"GO:0000122"	4.74255498415298	2.97110749770312	13.6554062367056	4.32886841908497e-07	1.99128925822644e-05
12683	"IMP"	"BP"	"Cidea"	"chr18"	"GO:0001659"	-5.01901249090537	1.16457567478356	-13.667933634775	4.32980650570944e-07	1.99128925822644e-05
230815	"IBA"	"CC"	"Man1c1"	"chr4"	"GO:0000139"	-3.19451800532443	4.17620693843142	-13.5717771532013	4.40771948107438e-07	2.01773149786642e-05
665270	"ISO"	"MF"	"Plb1"	"chr5"	"GO:0004622"	-5.852099655295	4.19510713454005	-13.6757703569511	4.41579078248211e-07	2.01773149786642e-05
26367	"ISO"	"MF"	"Ceacam2"	"chr7"	"GO:0003779"	-4.93758106943005	3.30964189409502	-13.6140360006793	4.45332457821219e-07	2.02833899197349e-05
17389	"IGI"	"BP"	"Mmp16"	"chr4"	"GO:0001503"	-5.82651190599754	2.81882755555167	-13.643623690062	4.49279026426192e-07	2.03975557991251e-05
18563	"IEA"	"MF"	"Pcx"	"chr19"	"GO:0000166"	-3.42368127777184	5.5953339937586	-13.5038186911859	4.59338379748142e-07	2.07876298694327e-05
20411	"IDA"	"CC"	"Sorbs1"	"chr19"	"GO:0001725"	4.20072431616802	4.86231109692238	13.5180126769391	4.61892066016309e-07	2.08366277551625e-05
207818	"IBA"	"MF"	"Smagp"	"chr15"	"GO:0004872"	-3.5611807286679	3.99350961229901	-13.4624387009574	4.71185149795249e-07	2.11883734820625e-05
74152	"IPI"	"MF"	"Stra6l"	"chr4"	"GO:0005515"	-5.13555944619474	2.36136774090927	-13.4962255050921	4.78589673525009e-07	2.1408187544795e-05
81840	"IPI"	"MF"	"Sorcs2"	"chr5"	"GO:0005515"	3.60485571587025	4.28093258579132	13.4343690334941	4.79096043183904e-07	2.1408187544795e-05
74580	"IEA"	"MF"	"Pyroxd2"	"chr19"	"GO:0016491"	-3.2930517583446	4.40277229626341	-13.4155058727531	4.82207996308842e-07	2.14758517703664e-05
68178	"ND"	"MF"	"Cgnl1"	"chr9"	"GO:0003674"	-3.20660968249646	7.8270677915078	-13.4085510742089	4.83642549576201e-07	2.14758517703664e-05
170677	"IEA"	"MF"	"Cdhr1"	"chr14"	"GO:0005509"	-4.9974032899667	4.62874271475073	-13.4606605441375	4.86527374681818e-07	2.1533038157522e-05
226922	"IEA"	"MF"	"Kcnq5"	"chr1"	"GO:0005216"	7.24837531931622	0.382028227654679	13.5760673799216	4.87970719983379e-07	2.1533038157522e-05
226778	"IEA"	"MF"	"Mark1"	"chr1"	"GO:0000166"	4.91042860380287	2.70332574400387	13.432213681502	4.93331570559177e-07	2.17019928477352e-05
